KIC_ID,TCE_num,Period,Depth,Duration,target_label
5471769,1,12.425570500000001,139.4,28.88,3
5471770,1,12.426173,115.1,30.64,3
5471792,1,12.4258833,93.6,24.83,3
5473535,1,1.673662758,316.4,2.3135,2
5473556,1,11.258825027,196280.0,8.9592,3
5474613,1,20.407484600000004,363.4,8.839,1
5474613,2,13.616454699999998,376.1,5.175,1
5475494,1,0.73619448,247.3,1.1148,2
5475712,1,2.991884392,123880.0,7.5583,2
5475735,1,2.99194823,99.6,4.39,2
5475736,1,2.991885335,1356.9,7.4319,2
5476671,1,0.824181335,224.7,2.4864,3
5476671,2,0.8241801209999999,208.1,2.839,3
5479717,1,0.697996932,9094.6,4.3323,2
5479973,1,1.795273026,125416.0,7.3232,2
5480640,1,58.0337426,807.1,5.584,1
5480640,2,26.675781800000003,474.8,2.696,1
5480640,3,14.425263500000002,221.2,3.7539999999999996,1
5480736,1,8.56751264,347.9,5.449,2
5480884,2,0.7087267079999999,313.6,0.753,3
5481416,1,2.384052875,1268.1,3.0918,2
5481426,1,2.38404983,312732.0,3.2849,2
5511081,1,13.72710334,199.2,7.3419,1
5511081,2,24.3110031,184.4,8.7682,1
5511081,3,44.430405900000004,238.5,10.306,1
5511081,4,9.34145925,81.7,6.18,1
5513012,1,0.679336747,240.7,1.2188,1
5513833,1,0.7551011409999999,76.7,3.3710000000000004,3
5513861,1,0.755105584,250026.0,5.02374,2
5513866,1,0.755111225,168.0,3.1639999999999997,3
5513897,1,0.7551091059999999,106.0,2.967,2
5514383,1,6.88341278,487.4,2.0674,1
5520547,1,11.20058855,219.9,4.562,1
5521300,1,18.13559979,452.7,2.019,2
5526527,1,16.7364755,1147.0,2.151,1
5526717,1,52.069002000000005,558.3,3.0089,1
5527172,1,3.183961388,39268.0,3.7875,2
5529501,1,1.51945182,13.7,2.95,3
5529552,1,0.759768478,57.4,2.824,3
5529643,1,0.7597664559999999,480.5,5.3229999999999995,2
5530881,1,5.082523739,276277.0,5.04732,2
5531576,1,7.953547,875.4,2.6312,1
5531576,2,4.14451656,391.8,2.3421,1
5531694,1,5.16949729,210.6,4.5122,1
5534476,2,1.02547271,27.0,1.996,3
5534702,1,1.0254659240000001,152685.0,3.71841,3
5534814,1,4.859386384,6044.3,2.2757,2
5534965,1,243.82122131,56799.3,10.9312,2
5535280,1,74.985292949,105346.0,6.23451,2
5535890,1,3.255189932,119.2,2.7117,2
5542983,1,4.76887671,115.8,1.672,2
5544450,1,4.29388808,110.6,3.6180000000000003,3
5546277,1,7.50023955,273.2,2.9160000000000004,2
5546691,1,12.9462567,168.7,9.568,1
5546761,1,17.670029100000004,348.4,6.693,1
5547480,1,3.979867514,907.6,2.3607,2
5551228,1,122.906853,819.7,15.97,2
5551240,1,4.13960513,106.7,3.31,1
5553624,1,25.762056721,447716.0,14.8694,2
5553652,1,24.3282251,1120.6,6.1579999999999995,2
5556726,1,0.962825082,118.1,2.8464,2
5556804,1,12.424430599999999,214.1,26.15,3
5559651,1,0.514771509,43.4,1.256,2
5560830,1,0.8677192909999999,2651.8,6.3229999999999995,3
5560831,1,0.867721348,97653.0,4.8783,3
5561278,1,20.31047472,164.6,5.3357,1
5562090,1,28.8431751,756.7,3.1710000000000003,1
5563057,1,1.049468616,22.0,4.848,2
5563080,1,0.785473311,339.6,1.3911,2
5563937,1,0.519437968,226.2,2.129,2
5565261,1,2.362348096,724.7,3.5979,2
5565486,1,1.4125240159999999,175776.0,5.74859,2
5597970,1,6.71738328,164979.0,3.60057,2
5598216,2,373.8716,382.7,16.78,3
5598595,1,0.648774274,231.0,2.6430000000000002,2
5598639,1,0.648775795,108824.0,4.346480000000001,2
5599774,1,8.49640437,834.0,2.2128,1
5602588,1,11.01819178,545.7,4.635,1
5608566,1,4.3969998519999995,4576.8,1.875,2
5609593,1,136.205112,1209.3,5.568,1
5610698,1,4.132521615,156249.0,12.4949,2
5613330,1,23.44970494,315.6,8.6567,1
5617854,1,3.517494725,532.8,1.5639,1
5621125,1,14.80075082,501.4,5.7620000000000005,1
5621294,1,0.938905082,358893.0,5.00453,2
5622250,1,16.294213708,174006.0,6.01687,2
5629353,2,7.5844241,1005.0,3.918,1
5629538,1,15.18727049,292.5,4.5089999999999995,1
5631630,1,25.96190067,350.3,6.2732,1
5632781,1,11.02520205,429759.0,12.8097,3
5636642,1,0.9334890659999999,14259.0,1.41864,2
5636648,1,0.466743525,796.1,1.3956,2
5637036,1,171.046664,731.0,2.438,3
5638699,1,343.56446,179.6,18.94,3
5640085,1,10.13958818,1155.9,2.6446,1
5640085,2,43.5859419,1708.7,4.6814,1
5641294,2,2.6160943,29.3,21.34,2
5642620,1,0.493393859,264.7,1.1319,2
5643492,1,41.86539723,4309.3,6.662999999999999,2
5644412,1,1.538185321,277.2,1.683,1
5647008,1,0.7998683540000001,4928.8,6.6129999999999995,2
5647638,1,1.21607873,29.4,4.686,2
5648449,1,4.348866254,625.6,3.2797,2
5649206,1,2.446736567,415859.0,5.0201,2
5649836,1,0.597933142,284383.0,3.4713300000000005,2
5649837,1,0.597934463,515.0,3.1225,3
5649956,1,1.207852845,49720.0,3.5802,2
5650420,1,1.049406508,447.5,3.0072,2
5651104,1,3.04033046,10858.8,1.8411,1
5652237,1,4.4645454,194.3,2.8823,2
5652260,1,4.464565251000001,74112.0,4.0221,2
5652893,1,14.00948631,169.9,3.3989999999999996,1
5652983,1,498.39128200000005,1590.0,6.135,2
5653126,1,38.49536985,93327.0,12.8716,2
5653152,1,3.58957045,1221.2,3.418,2
5653163,1,2.40435325,349.6,6.825,2
5653795,2,118.31491299999999,216.3,4.79,3
5653849,1,111.03962050000001,9356.2,25.750999999999998,2
5683743,1,4.147021189,3680.7,2.8997,1
5686174,1,14.28228147,983.2,2.6588,1
5688790,1,8.07394097,1056.0,2.455,1
5688910,1,25.8730914,694.4,5.085,1
5688997,1,23.8706941,6386.3,3.4812,2
5689351,1,13.76710058,684.8,2.9105,1
5689351,2,87.0912594,1129.1,7.0,1
5689351,3,3.25058201,218.4,2.2537,1
5689351,4,8.34819209,288.9,2.835,1
5689351,5,6.1954595,296.4,2.952,1
5695396,1,16.09196369,415.8,2.8943,1
5695396,2,25.517274399999998,66.8,4.735,1
5695904,1,0.423854275,235.3,1.0198,2
5696909,1,0.6430028210000001,2671.5,1.0260799999999999,2
5696918,1,0.643007769,68.1,0.69,2
5700330,1,53.220416998000005,72895.3,17.7344,2
5700900,2,379.08202,1609.1,33.87,3
5706595,1,19.023136100000002,401.6,3.431,1
5706595,2,4.57948235,207.1,3.1060000000000003,1
5706966,1,12.55111099,494.1,3.1293,1
5706966,2,24.088417800000002,387.2,3.952,1
5709103,1,0.664727127,16.2,1.561,2
5709226,1,317.99484,719.0,7.28,3
5709725,1,86.49437040000001,995.2,7.471,1
5709725,2,3.7017654010000003,288.3,2.6061,1
5716244,1,1.330333096,61867.0,5.045,2
5716508,7,4.75307877,933.0,2.35,3
5725087,1,0.366197145,275.3,1.2335,2
5725851,1,1.140133012,223.2,9.251,3
5728139,1,5.3340824289999995,4676.5,6.2226,1
5728283,1,6.198273591,47302.6,7.53837,2
5730380,1,0.954873008,33.0,1.0613,2
5730394,1,5.519188936,217073.0,7.1351,2
5731312,1,7.946367137999999,278086.0,2.5866700000000002,2
5735762,1,9.673958488,952.7,3.2641,1
5735762,2,4.77800306,473.0,2.7361,1
5735762,3,42.89645024,555.3,5.6897,1
5735878,1,16.832079803,48374.6,7.79748,2
5736461,1,7.346159047,121807.0,6.5974,3
5736801,1,6.6751871,178.3,2.372,3
5738346,1,30.6113932,3472.0,3.576,2
5738496,1,9.50150926,509.5,6.852,2
5738506,2,9.50158045,443400.0,5.0701,3
5738698,1,2.404386969,313168.0,7.40348,2
5768816,1,47.9869119,859.3,5.3420000000000005,1
5768927,1,4.390513938,46829.0,2.9472,2
5770074,1,63.038036600000005,658.7,7.3702,1
5771589,1,10.738427243,1684.2,2.3544,2
5771719,1,12.264867364,11310.9,4.7366,2
5774349,1,15.65563866,955.9,3.9305,1
5774375,1,1.549979213,370546.0,7.5945,2
5775090,1,432.96732000000003,866.0,10.85,3
5775129,1,3.84822189,203.9,2.013,1
5779852,1,252.0792347,5582.6,3.9808,2
5780460,1,35.61760233,4634.9,8.4559,1
5780885,1,4.885488596,7458.4,5.16165,3
5780930,1,16.7525077,338.3,3.174,1
5781192,1,9.459993212999999,237595.0,5.3012,2
5784777,1,5.33905606,755.5,1.6415,1
5786676,1,11.95474513,903.4,2.1433,1
5790807,1,79.99623328,24383.5,6.3339,2
5791705,1,614.39054,289.1,9.312000000000001,3
5791986,1,15.22895514,1124.8,2.5967,1
5791986,2,24.67458244,650.6,3.2648,1
5792202,1,31.33046135,5073.8,5.176,1
5792202,2,15.33528675,3081.4,3.897,1
5794240,1,2.455240626,36911.9,1.72722,1
5794379,1,12.71809866,1149.4,3.0957,1
5794379,2,36.06588163,1563.8,4.3246,1
5794570,1,5.448321077999999,529.4,2.2213,1
5795648,1,4.553370029,23692.1,3.2209,2
5796185,1,42.559265546999995,207990.0,3.36626,2
5796186,1,42.55930625,2303.5,3.0148,2
5796675,1,16.080657264000003,3076.0,2.8701,1
5801571,1,0.838597429,2482.1,1.68668,2
5802246,1,0.525154153,747.5,2.1441,2
5802285,1,1.208524388,4759.6,1.8478,2
5802470,1,3.79187443,230736.0,3.5521,2
5802478,1,3.79188234,417.0,2.15,2
5802486,1,1.073917869,1926.6,2.4305,2
5807579,1,17.844323157,222364.0,5.0799900000000004,2
5807769,1,7.99022379,165.9,3.273,1
5809372,1,34.650636799999994,502.5,10.287,3
5809890,1,1.269091415,340.9,1.4647,1
5809890,2,2.853133997,277.1,1.465,1
5809954,1,137.8645881,2363.0,1.922,2
5812648,6,238.561202,260.2,11.9,3
5812701,1,17.855221681,9065.2,7.41287,1
5812960,1,18.49234792,1655.5,3.4744,1
5816165,1,0.591914504,1057.7,1.0225,2
5816806,1,4.45543346,245681.0,5.1160000000000005,2
5816811,1,2.2277187919999997,1039.0,4.9699,2
5817553,1,4.2060968139999995,1298.1,10.7381,3
5817566,1,4.206070484,119812.0,10.6988,2
5817685,1,4.2059745,41.2,8.006,3
5817712,1,4.20601251,106.7,6.82,3
5817957,1,372.76887999999997,1157.2,23.27,2
5818068,1,14.12678065,7647.4,5.9303,2
5856571,1,9.59068586,544.6,3.452,1
5857540,1,13.62801048,912.8,3.5374,1
5858519,1,4.18236124,193983.0,6.70175,2
5860968,1,122.358116,352.8,10.767999999999999,1
5864975,1,98.7179332,7320.0,6.593,1
5865654,1,23.9553986,228.7,3.2039999999999997,1
5866099,1,36.97708808,1269.9,4.737,2
5866104,1,36.97709537,217145.0,5.2063,2
5866724,1,5.859935955,322.8,4.0185,1
5866724,2,2.154911236,99.7,3.1341,1
5866724,3,8.13121389,111.8,4.2386,1
5868793,1,4.83809469,1544.0,1.0959999999999999,1
5871116,1,54.432903,307.6,3.554,3
5871918,1,12.643303542,236718.0,5.48853,2
5871985,1,213.258526,1992.3,7.768,1
5872139,1,375.17737,1230.0,20.52,3
5872150,1,20.35509657,25079.5,5.33265,2
5876360,1,1.050852976,41694.0,1.6788,2
5876368,1,0.5254264270000001,324.6,1.0801,2
5876805,1,18.173045009000003,69911.3,10.9113,2
5879448,1,533.47707,210.6,23.71,2
5880320,1,12.10968709,284.7,6.3461,1
5880320,2,4.75796103,124.5,4.66,1
5880320,3,20.4972755,242.9,8.536,1
5880320,4,8.19345065,115.4,5.234,1
5881688,1,4.190425659,2877.4,2.8589,1
5881813,1,109.64699479999999,899.7,6.568,1
5893123,1,1.125963085,146.0,1.5034,2
5894825,1,1.36293943,54.4,10.32,3
5894972,2,3.34328534,166.8,27.29,3
5895158,1,1.0936658540000002,218.4,1.4399,1
5897826,1,33.80364366,13494.4,11.4813,2
5900390,1,0.624677585,37.3,2.411,2
5903301,1,1.160153553,12302.5,2.16452,2
5908086,1,0.93705132,51.5,4.808,3
5938970,1,125.41323020000002,1345.0,2.3241,1
5940165,1,9.30413878,637.3,1.9254,1
5941160,1,8.59481851,336.5,3.2539999999999996,1
5941160,2,10.22215697,238.2,1.1939,1
5942093,1,14.38724729,1914.1,1.9078,2
5949765,1,426.34444,90.2,14.139000000000001,3
5952309,1,0.9056782520000001,70.4,1.249,2
5952366,1,0.905679492,2299.0,2.1164,2
5952403,1,0.905677864,3670.4,2.2432,2
5952448,1,0.9056756990000001,73.2,1.7009999999999998,2
5953297,1,5.62006198,190.1,2.7510000000000003,1
5955321,1,11.637858887,427948.0,11.8851,3
5955427,1,213.20197799999997,696.9,15.395999999999999,3
5956342,1,17.02902786,568.9,4.645,1
5956342,2,6.84619236,246.8,3.529,1
5956342,3,67.83216379999999,507.8,7.358,1
5956342,4,43.13121470000001,447.8,3.198,1
5956656,1,1.2248664409999999,196.0,1.7086,1
5956776,1,0.5691150970000001,585597.0,3.5028,3
5956787,1,0.569115976,796.9,2.028,2
5956977,1,77.773042,432.6,2.285,3
5959719,1,6.73808701,92.9,2.591,1
5959719,2,13.060039900000001,106.8,2.8510000000000004,1
5959753,1,8.30865307,836.1,3.2747,1
5961350,1,5.262652179,22650.6,2.85554,2
5962514,1,0.790046373,149304.0,4.9939,2
5962716,1,1.804591904,137295.0,3.8500900000000002,2
5963222,1,1.217266418,5811.5,3.3208,2
5963591,1,146.93151799999998,257.0,23.78,3
5965819,1,8.23983041,251.0,5.619,1
5965819,3,3.54553077,119.2,4.143,1
5966154,1,25.672155899999996,387.1,5.9629,1
5966154,2,151.8851881,360.6,12.091,1
5966322,1,60.92818866,755.6,6.3336,1
5972334,1,15.358767770999998,14638.1,4.1223,1
5972334,4,38.6520796,566.5,5.607,1
5977470,1,140.25194299999998,567.7,6.5760000000000005,1
5977541,1,1.14073528,13.5,2.394,2
5979863,1,16.621853404,55296.7,3.91517,2
5980061,2,0.630539713,239.6,1.7407,3
5980208,1,0.7891608840000001,215.1,0.9268,1
5980354,1,1.5730200980000002,292.2,15.574000000000002,3
5982353,1,19.563092517,12992.2,6.9547,2
5982368,1,19.56313723,5536.0,6.8575,2
5983348,1,25.150788449,37582.6,7.72717,2
5986209,1,23.737952838,95883.6,8.50818,2
5986270,1,1.534679933,456.6,1.7237,2
5989391,1,71.59889,654.0,10.53,3
5990753,1,7.21636091,384.7,2.218,2
5991070,1,0.94102954,34.5,4.415,3
6019872,1,1.485898163,224.6,2.4459999999999997,2
6020753,1,4.069425638,549.1,2.0396,1
6020753,2,16.28247625,792.6,2.9227,1
6021193,1,11.93205399,178.5,6.205,1
6021193,2,7.54235832,132.5,4.73,1
6021193,3,3.61460279,64.8,3.227,1
6021275,1,6.41491277,121.0,3.3629,1
6021275,2,18.01019956,177.7,3.516,1
6021275,3,6.17817366,101.9,3.2601,1
6021275,4,110.2867031,145.3,4.427,1
6022556,1,3.7098707839999996,2020.3,3.0694,1
6023859,1,27.009807384000002,67898.0,1.96698,2
6026438,1,5.47665801,648.0,2.5482,1
6026438,2,24.2101973,458.0,4.046,1
6026438,3,16.9348104,346.3,3.408,1
6026924,1,56.644452,104.6,16.551,1
6028860,1,0.422015793,1291.9,1.2341600000000001,2
6029130,1,12.591656377,302584.0,5.53385,2
6029239,1,8.512037736,597.8,2.1861,1
6032318,1,235.20612999999997,642.0,6.989,3
6032497,1,16.3297527,1187.5,6.271,1
6032920,1,10.828825742000001,92.1,0.7275,3
6034945,1,9.11500269,268.3,4.558,1
6035124,1,3.85690686,127.8,2.0808,1
6037187,1,41.8059544,434.4,6.057,1
6037581,1,9.59993246,271.2,4.3206,1
6037581,2,20.67876365,323.9,4.6395,1
6037581,3,2.0248205,63.3,2.55,1
6041511,1,0.97705114,20.1,2.33,3
6041734,1,24.3398202,777.3,3.891,1
6041734,2,76.53695309999999,652.2,5.574,1
6042031,1,0.537110149,92.0,1.7976,2
6042116,1,5.407157086000001,74653.3,5.8919,3
6042663,1,30.971766472,228680.0,8.31171,2
6043574,1,381.782641,367.6,4.52,3
6044064,1,5.06318803,662677.0,13.8913,2
6044553,1,0.532086296,495.8,4.023,3
6045250,1,0.9093106259999999,12126.6,3.4411,3
6046311,2,0.957476003,450.7,0.6624,3
6046540,1,7.340714946,8510.5,2.9987,1
6047072,1,4.27103727,180.4,2.2759,1
6047498,1,0.51872711,714.1,1.252,2
6048024,1,62.81584402,1688.4,2.6901,2
6048106,1,1.559360638,280066.0,5.4458,2
6049470,1,354.7897,81.0,12.62,3
6056992,1,10.431146765,29375.6,3.8853,2
6057684,1,0.54028956,293.5,3.6189999999999998,2
6058614,1,1.731079436,11974.0,1.8419,2
6058875,1,0.56493412,252639.0,2.5762099999999997,2
6058896,1,0.56493398,2067.0,2.4385,3
6060203,1,1.0226786540000001,129.2,1.3712,1
6060580,1,2.313367981,13437.5,2.42645,2
6061119,1,27.807566215999998,25391.1,4.21587,1
6062088,1,3.162692075,503.7,1.9529,1
6062088,2,5.370639542,491.3,2.1121,1
6062088,3,11.32977062,162.4,3.845,1
6062298,1,246.12174,6847.0,18.0,3
6063220,1,4.6035752930000005,440.4,2.3499,1
6063448,1,76.01811375,80671.0,13.4849,2
6066379,1,1.303858554,126636.0,4.36797,2
6069674,1,495.71095,443.1,4.513999999999999,3
6071903,1,24.30784323,677.1,2.6054,1
6103049,1,0.643171495,41160.0,2.31285,2
6103377,1,20.0708757,405.7,6.354,1
6105359,1,235.544698,299.3,8.93,3
6105462,1,25.0823402,244.6,6.422999999999999,1
6105462,2,89.7224125,263.7,10.963,1
6106282,1,101.11070140000001,878.1,8.029,1
6109688,1,14.086776960999998,106837.0,10.1279,2
6113752,1,406.45737,284.2,9.554,3
6117415,1,19.741616041,88821.5,3.07231,2
6118370,1,14.0328775,210.9,6.684,1
6119605,6,260.02265,2060.7,12.009,3
6124512,1,8.38395796,108.5,5.2,1
6125481,1,23.20579353,342.5,4.3243,1
6126076,1,0.9093148109999999,40.5,2.2053,3
6128027,1,5.455766382999999,104538.0,2.8923,2
6128141,1,1.8726209759999999,1530.6,1.7626,2
6129524,1,0.88184263,249.9,1.3117,1
6129694,1,0.936751792,26.4,5.6579999999999995,3
6131659,1,17.527826808,347519.0,5.78491,2
6137681,1,356.535835,3113.0,5.4670000000000005,2
6137704,1,178.26802035,45753.9,5.86461,2
6139220,1,273.6857427,15350.5,8.3881,2
6145939,1,17.745456135,80258.0,4.0678,2
6146418,1,22.44620704,1626.8,7.5491,2
6146838,1,27.467217305,71766.5,4.17961,2
6147122,1,15.45158184,85.3,2.406,2
6147573,1,25.836831271999998,145045.0,6.32201,2
6150977,1,2.765621941,8342.2,2.3191,2
6152521,1,0.94895231,57.7,3.952,3
6152974,1,20.172024672,5368.1,3.1488,1
6152974,2,7.51854537,286.7,2.845,1
6153672,1,3.3644255889999997,4843.0,1.3261,2
6182019,1,3.6649643739999997,90827.0,3.9058,2
6182093,2,297.113395,275.4,4.529,3
6182508,1,85.9770426,1064.0,1.919,3
6182846,1,6.3991013070000005,83326.0,4.7439,2
6182849,1,6.3991071360000005,376769.0,5.21981,2
6184894,1,7.20281185,1832.6,2.8305,1
6185331,1,49.7700907,3529.2,10.065,1
6185717,1,11.702203927000001,28998.7,2.75173,2
6186964,1,2.164570593,525.1,1.2862,1
6187341,1,0.492291661,1107.6,0.894,2
6190535,1,3.652810043,119.4,1.5132,3
6191521,1,80.87234690000001,3604.6,11.195,1
6191945,1,6.807284200000001,14578.0,1.9477,2
6195669,1,370.94353,1071.3,16.64,2
6196457,1,13.74883059,425.9,6.0968,1
6196457,2,26.723169,195.0,8.501,1
6196457,3,49.3567907,130.2,10.954,1
6197038,1,9.751720173999999,332900.0,16.1937,2
6198256,1,3.54828691,70.9,3.281,3
6198999,1,3.93246069,455.5,2.1763,1
6199056,1,1.1690105259999999,165.9,1.1717,2
6200235,1,1.078389713,300.5,1.3394,1
6200709,1,3.7235529819999997,40143.0,3.5632,2
6205228,1,3.770590654,314.4,2.029,1
6205384,1,3.72273683,37.8,8.552,3
6205405,1,3.7229368999999997,65.2,10.57,3
6205460,1,3.722775537,107594.0,14.3309,2
6205468,1,3.7228551,2969.2,12.8164,2
6205566,1,3.7228679,52.1,9.557,3
6205897,1,4.417692516000001,279.2,2.323,1
6206214,1,13.53953595,134.2,4.388999999999999,1
6206559,1,1.245331397,38.1,2.5660000000000003,2
6206751,1,1.245342215,234086.0,4.40308,2
6207053,1,0.6047554620000001,334.5,1.3741,2
6209347,1,2.136577151,79078.0,2.4682,2
6209677,1,7.76845639,217.8,3.6889999999999996,1
6209798,1,1.205412526,109.2,1.537,2
6220470,1,8.144135647999999,87880.8,8.888760000000001,2
6221385,1,19.672324,649.9,4.812,1
6221385,2,32.657035,620.4,5.952999999999999,1
6222898,1,3.89043062,195.4,6.596,2
6226290,1,14.08826442,889.4,4.1847,1
6226908,1,19.597317,1014.1,4.508,1
6227560,1,2.401751509,25044.0,2.0835,2
6228703,1,4.200206781,82364.4,5.21948,2
6230649,1,443.66,360.7,7.99,3
6231401,1,6.091954982000001,36700.0,3.6048199999999997,2
6233466,1,15.873380595,208362.0,8.0429,2
6233483,1,15.8733803,4094.1,7.4672,2
6233903,1,2.9953573589999998,172404.0,6.57901,2
6263593,1,22.4765952,481.4,3.437,1
6265665,1,44.2018402,235.6,4.949,1
6265792,1,0.9351158629999999,64.8,1.6172,1
6266741,1,7.930583519,826.1,3.6083,1
6266741,2,16.6658994,754.2,4.1934,1
6267425,1,3.166465862,4357.2,2.9381,2
6267535,1,6.07972016,290.8,7.1228,1
6268648,1,15.86624787,77.3,4.25,1
6268722,1,2.638432816,48488.0,2.4298900000000003,2
6269070,1,2.7612237,66.8,3.681,1
6272413,1,4.89721006,274.4,1.8119999999999998,1
6276477,1,10.35533116,750.6,3.1775,1
6277594,1,3.66115536,34.3,14.807,2
6278762,1,9.74048508,121.4,1.6993,1
6278762,2,7.74347801,77.8,2.7878,1
6278762,3,6.18943952,83.2,2.3316,1
6278762,4,4.54586982,76.5,1.756,1
6278762,5,3.60011712,50.2,2.396,1
6279974,1,0.805259257,1384.3,1.42246,2
6283224,1,0.76647343,199901.0,2.46345,3
6285396,1,5.2436639000000005,93.5,10.53,3
6286155,1,14.541747099999998,1088.6,5.6067,2
6286161,2,14.541781166,143645.0,9.1151,3
6286633,3,366.28999,2568.0,10.869000000000002,3
6287313,1,10.62788695,326.7,4.5760000000000005,1
6289257,1,19.67409703,204.9,3.7535,1
6289257,2,5.21104597,102.7,3.3447,1
6289344,1,160.4122022,2538.0,4.92,2
6290382,1,6.12810722,2336.0,2.824,2
6291033,1,3.705991661,501.4,5.1658,1
6291653,1,10.526294577,9768.0,2.5211,1
6292162,1,7.8148392310000006,2010.3,3.0122,2
6294819,1,0.6756504040000001,200.7,1.8261,1
6301030,1,11.991000357,375940.0,6.4648,3
6301035,1,11.99097576,2124.3,5.7401,2
6305192,1,8.025118521,3120.4,5.3694,1
6307062,1,75.378956896,539175.0,7.70352,2
6307063,1,75.378004,447.8,6.744,2
6307083,1,75.3787816,387.7,5.268,2
6307521,1,29.7452499,778.9,22.695,2
6307537,1,29.74454668,66894.0,23.2842,2
6310636,1,0.9210304970000001,101.5,2.6077,1
6311520,1,0.941840589,388.3,5.06,2
6311637,1,1.6208136969999998,121323.0,5.9968,2
6311681,1,0.844786082,2468.5,3.5289,2
6312521,1,3.01551943,159584.0,3.1713,2
6312534,1,1.507761203,2773.7,3.096,2
6314173,1,1.433262401,428557.0,6.2205,2
6314185,1,1.433262145,1849.5,5.6316,2
6342980,1,273.169948,283.3,2.701,3
6343170,1,9.95667035,586.8,3.534,1
6345732,1,20.2642023,185.3,4.664,1
6345732,2,7.44136102,79.7,4.553999999999999,1
6347299,1,14.40090414,379.6,4.1682,1
6347299,2,25.661381600000002,166.5,4.459,1
6349881,1,198.088873,1027.7,7.955,1
6356207,1,3.76417012,558.4,2.0111,1
6359320,1,5.32667299,611.4,3.4045,1
6359320,2,8.1280933,224.1,3.727,1
6359798,1,14.15402428,61625.1,4.47001,2
6359802,1,14.15402615,21653.0,4.115,2
6362386,1,4.592401261,87426.1,4.960380000000001,2
6362874,1,0.9748688959999999,197.6,1.6191,1
6363494,1,1.815632406,61573.6,3.35773,2
6364126,1,5.243466400000001,119.4,18.47,2
6364143,1,5.2433865,65.4,12.472000000000001,3
6364195,1,5.2439542,143.8,9.82,3
6364215,1,5.2438528,135.8,10.539000000000001,3
6364582,1,30.8609783,128.9,4.216,1
6365156,1,10.21418792,303.8,5.8201,1
6365321,1,0.8484839470000001,1907.4,1.4451,2
6367628,1,1.88984957,249668.0,19.45,2
6368230,1,26.0841212,259.7,6.141,1
6381846,1,4.16696628,877.7,2.7535,1
6381846,2,11.46347165,1048.6,2.5989999999999998,1
6381846,3,39.6034,572.7,6.487,1
6382217,1,8.41100305,755.6,2.4553,1
6382217,2,5.79529495,334.3,2.272,1
6383785,1,5.640676975,1453.3,2.8354,1
6383821,1,27.07237655,514.2,6.9592,1
6384840,1,2.49904083,128.2,2.6510000000000002,3
6387450,1,3.6613264819999998,17846.0,2.5714,2
6387542,1,2.53475568,463.0,4.5716,1
6387887,2,0.650701055,371061.0,0.89164,3
6390236,1,0.89879279,26.6,1.031,3
6392727,1,4.583520948,3812.1,2.7055,1
6421188,1,16.434352830999998,45699.5,5.15682,2
6421483,1,2.158398259,93038.0,8.1633,2
6421937,2,359.534371,5732.0,24.205,2
6422070,1,3.76181843,510.6,3.5176,1
6422155,1,2.940304817,472.4,2.7226,1
6422155,2,6.38899658,543.3,3.5032,1
6422155,3,14.62709685,396.4,4.0969999999999995,1
6422155,4,35.1184432,542.4,4.59,1
6425957,1,2.7556372160000002,536.7,1.8559,1
6425957,2,20.30652862,715.4,2.8014,1
6426592,1,394.67816267,253376.0,6.05443,2
6428700,1,8.20396958,1024.4,2.9667,1
6428700,2,14.49645186,647.5,4.016,1
6428794,1,169.135056,640.7,8.931000000000001,1
6429812,1,94.28922299999999,505.4,4.102,1
6431670,1,29.911334059,354377.0,7.26916,2
6432345,1,234.635652,868.5,6.965,1
6435936,1,56.0560754,1626.0,4.685,1
6436029,1,59.49690089999999,1262.1,5.404,1
6436505,2,24.722240300000003,290.1,4.53,3
6437993,1,1.39797542,43.2,9.06,3
6442340,1,13.13747785,212.8,4.8655,1
6442340,2,7.78199862,106.9,3.947,1
6442340,3,23.4433748,85.0,5.768,1
6442377,1,30.22910274,443.4,6.6751,1
6442602,1,0.56678228,146.8,4.725,3
6443392,2,0.776976021,21245.0,1.9540099999999998,3
6444896,1,8.68910764,1679.0,1.1627,1
6447326,1,4.320693299999999,147.9,50.68,3
6448768,1,16.486796364,48942.8,7.06797,2
6448890,1,21.4054422,409.3,11.720999999999998,1
6448890,2,10.500771199999999,183.4,14.522,1
6449358,1,5.776794344,121544.0,6.33505,2
6449552,1,20.148807707,526949.0,8.52557,2
6451936,1,8.00579096,629.7,3.0549,1
6451936,2,4.26374378,182.0,2.2725,1
6452742,1,0.687772143,40368.3,2.56725,2
6461850,1,0.544962596,247.9,1.085,2
6462863,1,22.342964828000003,5612.8,6.66405,1
6462863,2,54.31996151,1975.0,8.5858,1
6462863,3,10.423677439,777.3,5.2257,1
6462863,4,3.7431667330000002,126.3,3.6888,1
6464285,1,0.8436512740000001,305452.0,2.80468,2
6466939,1,1.142946648,412554.0,3.40234,2
6468138,1,134.2520474,832.1,9.0636,1
6468337,1,0.959853772,55.8,1.9163,2
6468904,1,49.538726399999994,740.6,2.238,2
6468938,1,7.217010987,78713.8,4.4215,2
6470149,1,165.73986100000002,7343.4,24.9393,2
6470516,1,2.080431782,894203.0,7.4997,2
6470521,1,2.08043378,6861.2,7.707999999999999,2
6471021,1,125.6291479,7841.6,9.107999999999999,1
6497146,1,35.2330694,352.8,3.674,1
